SY,GE,VEND,ITEM,VOL_EQ,FLAVOR/SCENT,FORM,PACKAGE,PRODUCT TYPE,SA BRAND,SA MARKET,SA PRIMARY MARKET,SPECIALITY NAME,STORE LOCATION,ADDITIVES,REFILL TYPE,SIZE,TYPE OF FORMULA,USER INFO,BRUSH HEAD SHAPE,COLOR,NUMBER OF TREATMENTS,TREATMENT,TYPE OF DENTAL ACCS,TYPE OF TOOTHPASTE,USAGE
0,1,37000,5537,0.3875,MINTY FRESH,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD,MISSING,GREEN & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,8010,0.3875,MINTY FRESH,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD,MISSING,GREEN & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,8284,0.3875,MINTY FRESH,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD,MISSING,GREEN & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,8291,0.3875,MINTY FRESH,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD,MISSING,GREEN & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,9031,0.3875,MINTY FRESH,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,GREEN & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,11786,0.3875,MINTY FRESH,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 6,MISSING,GREEN & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,13815,0.3875,MINTY FRESH,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,GREEN & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,14336,0.3875,MINTY FRESH,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD,MISSING,GREEN & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,24142,0.3875,MINTY FRESH,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,GREEN & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,26208,0.3875,MINTY FRESH,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,GREEN & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,29024,0.3875,MINTY FRESH,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,GREEN & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,38584,0.3875,MINTY FRESH,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,GREEN & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,6810,0.5,MINTY FRESH,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,FOUR PACK,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,8000,0.5,MINTY FRESH,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,GREEN & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,11707,0.5,MINTY FRESH,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 6,MISSING,GREEN & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,16444,0.5531,MINTY FRESH,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,GREEN & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,27153,0.825,MINTY FRESH,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,TRIPLE PACK,WHITENING ANTI CAVTY,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,16694,2,MINTY FRESH,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,FOUR PACK,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,24329,2,MINTY FRESH,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 6,MISSING,GREEN & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
27,1,4206,79124,2.5,MINTY FRESH,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,FIVE PACK,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,GREEN & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,22997,2.5,MINTY FRESH,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,FIVE PACK,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,GREEN & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,29484,0.3875,MINTY FRESH,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,GREEN & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,47374,0.825,MINTY FRESH,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,TRIPLE PACK,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,GREEN & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,19320,0.5,MINTY FRESH,PASTE,TUBE IN BOX,MISSING,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,FAMILY,MISSING,GREEN,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,17281,0.1688,MINTY FRESH,PASTE AND GEL,TUBE IN BOX,MISSING,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,TRAVEL,WHITENING ANTI CAVTY,ADULT & CHILD,MISSING,GREEN & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,38593,0.2875,MINTY FRESH,LIQUID GEL,PLASTIC BOTTLE,MISSING,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHTNN TRT CTR AN CVT,ADULT & CHILD OVER 2,MISSING,WHITE AND GREEN,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,21009,0.3875,MISSING,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHTN ANTC BRTH FRSH,ADULT & CHILD OVER 2,MISSING,GREEN & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,22715,0.375,MINT SPLASH,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHTN ANTC BRTH FRSH,ADULT & CHILD OVER 2,MISSING,GREEN,MISSING,MISSING,MISSING,MISSING,MISSING
0,3,37000,3677,0.3875,MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHTN ANTC BRTH FRSH,MISSING,MISSING,WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,3,37000,3712,0.3875,MINT,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,GREEN & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,26174,0.5,MINT,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,GREEN & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,24332,0.775,MINT,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,TWIN PACK,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,GREEN & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,29292,0.75,MINT,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,FOUR PACK,WHTANTPLQANTCVBRTFRS,ADULT & CHILD OVER 6,MISSING,BLUE & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,27630,2.5,MINT,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,FIVE PACK,WHTANTPLQANTCVBRTFRS,ADULT & CHILD OVER 6,MISSING,BLUE & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,18625,0.5,MINT,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHTNN TRT CTR AN CVT,MISSING,MISSING,GREEN & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,6807,0.775,REGULAR,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,TWIN PACK,ANTI CAVITY,MISSING,MISSING,ORANGE AND WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,4987,0.5125,REGULAR,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,TWIN PACK,SENSITIVE TEETH,ADULT&CHILD OVER 12,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,50345,2.375,FRESH MINT,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHTN ANTC BRTH FRSH,ADULT & CHILD OVER 2,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,31555,0.775,MINTY FRESH,MISSING,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,TWIN PACK,WHTN ANTC BRTH FRSH,ADULT & CHILD OVER 2,MISSING,GREEN & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
27,2,704,99948,0.3875,COOL PEPPERMINT,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHITNNG ANTCVTY BRTH,ADULT & CHILD OVER 2,MISSING,BLUE & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,52993,2,FRESH MINT,GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,FOUR PACK,WHITENING ANTI CAVTY,ADULT & CHILD OVER 6,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
27,4,713,1378,0.2563,MINTY FRESH,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,SNSTV WHTNNG ANT-CVT,ADULT&CHILD OVER 12,MISSING,GREEN,MISSING,MISSING,MISSING,MISSING,MISSING
27,5,711,62808,0.5,MINTY FRESH,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHITNNG ANTCVTY BRTH,ADULT & CHILD OVER 2,MISSING,GREEN & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,6486,0.2875,MISSING,LIQUID GEL,NEAT SQUEEZE DSPNSR,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,ANTI CAVITY,ADULT & CHILD OVER 2,MISSING,ORANGE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,6578,0.2875,MISSING,LIQUID GEL,PLASTIC BOTTLE,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,ANTI CAVITY,ADULT & CHILD OVER 2,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
27,1,717,2775,0.3625,RADIANT MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,BLU,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,26145,0.25,RADIANT MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,BLU,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,26148,0.3625,RADIANT MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,BLU,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,53827,0.3625,FRESH,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,CALCIUM & FLUORIDE,MISSING,MISSING,ANTI CAVITY TRTR CTL,ADULT & CHILD OVER 2,MISSING,BLU,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,51295,0.3625,RADIANT MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,BLU,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,81279,0.2563,MISSING,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHTNG ANTC ENML PRTC,ADULT & CHILD OVER 2,MISSING,BLUE & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,82324,0.3625,MISSING,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHTNG ANTC ENML PRTC,ADULT & CHILD OVER 2,MISSING,BLUE & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,81280,0.2563,MISSING,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHTNG ANTC ENML PRTC,ADULT & CHILD OVER 2,MISSING,BLUE & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,82315,0.3625,MISSING,PASTE AND GEL,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHTNG ANTC ENML PRTC,ADULT & CHILD OVER 2,MISSING,BLUE & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,2,37000,45819,0.2563,MISSING,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,2,37000,45868,0.2563,REFRESHING MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,GREEN,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,49011,0.2563,MISSING,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHTNG ANTC ENML PRTC,ADULT & CHILD OVER 2,MISSING,BLUE & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,51562,0.2563,MISSING,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHTNG ANTC ENML PRTC,ADULT & CHILD OVER 2,MISSING,BLUE & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
27,2,713,1385,0.2563,FRESH MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,GREEN,MISSING,MISSING,MISSING,MISSING,MISSING
27,1,717,7326,0.2563,MISSING,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,GREEN,MISSING,MISSING,MISSING,MISSING,MISSING
0,3,37000,45868,0.2563,FRESH MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
27,1,711,66772,0.2563,MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,GREEN,MISSING,MISSING,MISSING,MISSING,MISSING
0,2,37000,81279,0.2563,MISSING,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHTNG ANTC ENML PRTC,ADULT & CHILD OVER 2,MISSING,BLUE & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,2,37000,82324,0.3625,MISSING,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHTNG ANTC ENML PRTC,ADULT & CHILD OVER 2,MISSING,BLUE & WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,2,37000,81280,0.2563,MISSING,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHTNG ANTC ENML PRTC,ADULT & CHILD OVER 2,MISSING,WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,2,37000,82315,0.3625,MISSING,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHTNG ANTC ENML PRTC,ADULT & CHILD OVER 2,MISSING,WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,26151,0.0531,RADIANT MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,TRIAL,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,29468,0.3625,RADIANT MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,26149,0.475,RADIANT MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,BLU,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,27423,0.725,RADIANT MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,TWIN PACK,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,GREEN,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,27456,0.725,RADIANT MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,VALUE PACK,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,48636,0.3625,RADIANT MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,BLU,MISSING,MISSING,MISSING,MISSING,MISSING
27,1,717,7327,0.475,RADIANT MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,BLU,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,27453,0.3625,RADIANT MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,BLU,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,53516,0.3625,RADIANT MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,BLU,MISSING,MISSING,MISSING,MISSING,MISSING
27,1,717,16847,0.0531,RADIANT MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,FLUORIDE,MISSING,TRIAL,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
27,1,704,99137,0.3625,RADIANT MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,BLU,MISSING,MISSING,MISSING,MISSING,MISSING
27,2,704,99137,0.3625,RADIANT MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,BLU,MISSING,MISSING,MISSING,MISSING,MISSING
27,1,704,99231,0.3625,RADIANT MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,BLU,MISSING,MISSING,MISSING,MISSING,MISSING
27,1,704,99045,0.725,RADIANT MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,TWIN PACK,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,GREEN,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,53211,0.3625,RADIANT MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,MISSING,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,WHITE,MISSING,MISSING,MISSING,MISSING,MISSING
0,1,37000,53627,0.725,RADIANT MINT,PASTE,TUBE IN BOX,TOOTHPASTE,MISSING,MISSING,MISSING,MISSING,SHELF STABLE,SODIUM FLUORIDE,MISSING,TWIN PACK,WHITENING ANTI CAVTY,ADULT & CHILD OVER 2,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING
